heroId1,heroId2,winsAverage,synergy,matchCount
3,94,0.5105,2.68175,2073
3,95,0.54725,3.314,443
3,96,0.5085,0.16150000000000003,1833
3,97,0.50425,-1.07625,5361
3,98,0.51275,-0.8255,2309
3,99,0.518,0.47400000000000003,2665
3,100,0.5215000000000001,-1.121,1942
3,101,0.53325,1.661,1799
3,102,0.41075,-3.24325,3714
3,103,0.50175,3.5402500000000003,438
3,104,0.4815,0.55025,4952
3,105,0.54325,-1.0755,1949
3,106,0.533,2.29075,1492
3,107,0.501,0.625,1477
3,108,0.5095000000000001,0.58275,991
3,109,0.5025,-2.36925,1119
3,110,0.5015000000000001,0.358,2425
3,111,0.4475,-2.0092499999999998,1560
3,112,0.46499999999999997,-2.40475,859
3,113,0.46425,-1.09475,615
3,114,0.5427500000000001,0.17299999999999993,1998
3,119,0.50125,-0.8514999999999999,2083
3,120,0.55625,2.1157500000000002,808
3,121,0.54025,2.254,1566
3,123,0.566,1.90525,2358
3,126,0.48425,-0.651,1354
3,128,0.567,1.90525,1225
3,129,0.52825,-0.4235,2683
3,131,0.51,-0.9815000000000002,1024
3,135,0.472,-0.7302500000000001,4201
3,136,0.49075,0.4262500000000001,1670
3,137,0.54625,0.5684999999999998,715
3,138,0.56475,3.51875,1101
3,145,0.5205,2.1365,2394
4,1,0.581,1.8135,24445
4,2,0.56325,2.28925,30043
4,3,0.5365,-0.7364999999999999,3180
4,5,0.557,-0.44475000000000003,18061
4,6,0.54625,0.89875,23088
4,7,0.56975,1.8410000000000002,33443
4,8,0.49024999999999996,-4.12575,30004
4,9,0.60175,-0.26425,4970
4,10,0.5395000000000001,-0.76475,22384
4,11,0.55925,-1.36975,18326
4,12,0.6545000000000001,6.88275,3394
4,13,0.54025,-1.621,18109
4,14,0.556,-0.85025,38133
4,15,0.5685,2.1285,11785
4,16,0.575,1.7675,8138
4,17,0.51725,-3.44275,17181
4,18,0.59625,-0.46025000000000005,2412
4,19,0.59775,3.3415,18770
4,20,0.539,0.717,17238
4,21,0.6405000000000001,1.512,8709
4,22,0.5445,0.065,30129
4,23,0.56125,-0.08925000000000002,5289
4,25,0.5375000000000001,0.5725,44704
4,26,0.5702499999999999,1.1372499999999999,47152
4,27,0.5365,1.26825,22693
4,28,0.56025,0.23975000000000002,8008
4,29,0.5557500000000001,2.875,17599
4,30,0.524,-2.52575,28452
4,31,0.50775,0.8875,48444
4,32,0.59775,4.36075,6476
4,33,0.5265,-0.22174999999999997,4541
4,34,0.529,-2.2087499999999998,4565
4,35,0.5547500000000001,-1.8195,28201
4,36,0.5455000000000001,0.5265,20179
4,37,0.5375000000000001,0.08925,12780
4,38,0.56825,1.0755000000000001,8803
4,39,0.558,-0.5455,28610
4,40,0.537,-2.476,15730
4,41,0.597,-0.66625,6931
4,42,0.549,1.571,15267
4,43,0.54925,-0.14900000000000002,4272
4,44,0.5695,2.0795,42528
4,45,0.542,-0.41724999999999995,10042
4,46,0.577,-1.21425,9271
4,47,0.5145,-2.92225,9984
4,48,0.60475,0.09625000000000006,3857
4,49,0.5802499999999999,1.84225,19318
4,50,0.57175,0.43225,11656
4,51,0.5165,-0.4435,21342
4,52,0.55425,0.4065,4269
4,53,0.555,-2.92325,9506
4,54,0.49075,-1.8610000000000002,22973
4,55,0.57675,1.9497499999999999,2378
